FID,OBJECTID,WWD_NO,PWSID,PWS_NAME,SRC_DELIN,ZONE,PERIM_FT,ACRES,HECTARES,MILES_SQ,LAST_UPDAT,LOAD_DATE,STATUS,UPDATED_BY,Shapearea,Shapelen
108,207,0623,0250473,WINCHESTER MUNICIPAL UTILITIES,STREAM,3,493035.172,156087.205,63168.492,243.808,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,6798223197.04975,493035.17418717,,
109,238,0650,0660204,HYDEN LESLIE CO WATER DIST,STREAM,3,499855.625,95901.438,38811.312,149.798,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,4176891901.78123,499855.623323088,,
110,444,0263,1130293,MORGANFIELD WATER WORKS,STREAM,3,508678.988725,86489.186521,35000.9319941,135.13935396,2019-01-11T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,4004818148.28282,508678.987997354,,
111,280,0776,0360026,SOUTHERN WATER & SEWER DIST,STREAM,3,512799.015279,169983.600012,68789.9223413,265.59937505,2019-01-18T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,7404455998.78617,512799.017135369,,
112,364,1217,0260737,MANCHESTER WATER WORKS,STREAM,3,529860.07,130938.727,52990.903,204.526,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,5702906232.81337,529860.07098675,,
113,86,0163,0130208,JACKSON MUNICIPAL WATER WORKS,STREAM,3,542354.53,149885.392,60658.618,234.121,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,6528109399.0546,542354.530560622,,
114,312,0932,0700532,CRITTENDEN-LIVINGSTON CO WD,STREAM,3,546182.195,169394.924,68554.126,264.595,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,7377827677.32953,546182.191388493,,
115,388,1333,0610016,BARBOURVILLE WATER & ELECTRIC,STREAM,3,553769.924,162501.608,65764.401,253.828,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,7077596151.64014,553769.924722968,,
116,82,0134,1140038,BOWLING GREEN MUN UTILITIES,STREAM,3,557876.531,152838.824,61853.872,238.734,2019-02-08T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,6656743200.55808,557876.525728432,,
117,194,0512,0920373,ROCKPORT WATER WORKS,STREAM,3,559054.268,194327.923,78644.51,303.54,2019-01-23T00:00:00.000Z,2004-09-27T00:00:00.000Z,INACTIVE,DOW 2019,8463759679.41903,559054.264719633,,
118,373,1271,0160052,BUTLER COUNTY WATER SYSTEM INC,STREAM,3,569625.822,215045.947,87029.095,335.902,2019-02-08T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,9366112639.59648,569625.824986271,,
119,453,1572,0340250,KY AMERICAN WATER CO,STREAM,3,579348.997,117248.061,47448.797,183.2,2013-08-15T00:00:00.000Z,2013-08-15T00:00:00.000Z,ACTIVE,DOW 2019,5107325537.00496,579348.997367406,,
120,294,0828,0540936,MADISONVILLE LIGHT/WATER,STREAM,3,598868.364,283345.902,114670.087,442.586,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,12340849377.5795,598868.36482954,,
121,263,0724,0610110,KNOX COUNTY UTILITY COMMISSION,STREAM,3,607367.797,134407.732,54394.809,209.945,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,5853995281.31459,607367.796524976,,
122,6,0012,0160294,MORGANTOWN WATER SYSTEM,STREAM,3,610327.488,221739.492,89737.972,346.357,2019-02-08T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,9657643338.59687,610327.492153231,,
123,401,1433,1170995,WEBSTER CO WATER DISTRICT,STREAM,3,618972.001,258621.876,104664.273,403.967,2019-02-08T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,11264018954.8752,618972.002417908,,
124,440,0098,0730533,PADUCAH WATER WORKS,STREAM,3,669552.819448,249084.133145,100800.772394,389.19395809,2019-01-17T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,10850061437.9543,669552.819764565,,
125,302,0882,0330205,IRVINE MUNICIPAL UTILITIES,STREAM,3,673771.719,187660.996,75946.405,293.126,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,8173388303.63055,673771.7202438,,
126,442,0113,0510188,HENDERSON MUN WATER/SWR UTIL,STREAM,3,676987.248657,120840.890082,48902.5732117,188.81389078,2019-02-18T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,5263808115.58949,676987.247542179,,
127,244,0659,0512406,"ALCAN INGOT, SEBREE ALUM PLANT",STREAM,3,730637.215,302409.386,122385.078,472.363,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,13171140453.689,730637.217228618,,
128,79,0133,0580340,PAINTSVILLE MUN WATER WORKS,STREAM,3,731605.628,174658.946,70684.475,272.817,2004-09-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,INACTIVE,DOW 2019,7607096929.62099,731605.630861195,,
129,358,1155,0500166,GREEN RIVER VALLEY WATER DIST,STREAM,3,750343.631,259097.582,104856.792,404.71,2019-02-13T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,11284737892.7059,750343.627961881,,
130,438,0796,1130422,STURGIS WATER WORKS,STREAM,3,824949.369441,297175.737111,120262.754031,464.3370893,2019-01-16T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,12944923329.2309,824949.368362542,,
131,446,0900,0732457,US ENRICHMENT CORP,STREAM,3,516057.217,146687.568,59362.59,229.199,2008-01-15T00:00:00.000Z,2004-09-27T00:00:00.000Z,ACTIVE,DOW 2019,23318600612.7551,1348368.98918044,,
